human.External.Gene.Name	human.Ensembl.Gene.ID	danos_gene	LA_E14.5.norm.	LV_E14.5.norm.	RA_E14.5.norm.	RV_E14.5.norm.	LA_E14.5.reads.	LV_E14.5.reads.	RA_E14.5.reads.	RV_E14.5.reads.	e14.5_mean	e14.5_rank	Brain_E9.5.norm.	Brain_E9.5.reads.	brain_fpkm	brain_rank
CCDC36	ENSG00000173421	Ccdc36	0.940564255470106	1.54900619431272	0.829355380514657	0.393085222134031	12	19	11	5	0.928002763107879	28.5722398909587	0.927736569201175	16	0.323704315841303	25.4429804634257
HYPK	ENSG00000242028	2310003F16Rik	398.0154407731	440.488445677453	363.408448552786	401.811714065407	5078	5403	4820	5111	400.931012267186	98.7903225806452	21.8018093762276	376	36.095710887794	90.2146751476601
YPEL2	ENSG00000175155	Ypel2	114.04341597575	93.5925847932105	118.824007244645	85.4567272919384	1455	1148	1576	1087	102.979183826386	91.4868241708314	9.97316811891264	172	2.03451002017802	40.0954111767378
PNPLA7	ENSG00000130653	Pnpla7	11.9921942572439	14.8378488086797	14.4006252434818	13.7579827746911	153	182	191	175	13.7471627710241	52.3114493412085	16.4673241033209	284	3.09477994800242	44.6331213084961
SULT1B1	ENSG00000173597	Sult1b1	0	0	0	0	0	0	0	0	0	0	0.115967071150147	2	0.0436952038998293	15.0556565197637
AMBN	ENSG00000178522	Ambn	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM151A	ENSG00000162391	Fam151a	3.21359453952286	2.60885253778984	3.39281746574178	3.69500108805989	41	32	45	47	3.22756640777859	36.2392094502499	3.13111092105397	54	1.65055926254822	37.9997728305316
CCDC84	ENSG00000186166	Ccdc84	10.1894461009261	11.4952564946365	9.19830512934438	12.1070248417282	130	141	122	154	10.7475081416588	48.0179463880054	9.27736569201175	160	3.02489914966148	44.2980463425716
PRMT3	ENSG00000185238	Prmt3	23.1222046136401	24.7025724671976	24.9560573591229	22.720325839347	295	303	331	289	23.8752900698269	63.8573375738301	48.184318062886	831	9.48883774377432	63.6415265788278
ARHGEF25	ENSG00000240771	Arhgef25	32.4494668137187	28.4527979902704	34.3051543758336	24.5285178611636	414	349	455	312	29.9339842602466	69.1219900045434	70.0441109746887	1208	29.3439928674858	87.238755111313
ZCCHC9	ENSG00000131732	Zcchc9	26.5709402170305	28.1266914230467	23.2973465980936	26.1008587496997	339	345	309	332	26.0239592469676	65.8734666060881	13.2202461111167	228	8.62940346678636	61.744661517492
GEN1	ENSG00000178295	Gen1	9.32726220007855	12.4735761963077	7.69038625568137	10.9277691753261	119	153	102	139	10.1047484568484	47.228532485234	35.6598743786702	615	10.8619781841822	66.918446160836
FASTKD5	ENSG00000215251	Fastkd5	18.6545244001571	17.1205947792458	18.0950264839562	16.6668134184829	238	210	240	212	17.6342397704605	57.0536119945479	53.2288856579174	918	11.571496882156	68.2587460245343
FAM110A	ENSG00000125898	Fam110a	6.81909085215827	5.54381164280341	5.27771605782055	4.00946926576712	87	68	70	51	5.41252195463734	40.2998636983189	13.9160485380176	240	6.56727160831411	56.3493866424353
MIR412	ENSG00000199012	Mir412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK4	ENSG00000135446	Cdk4	233.338315711209	285.01713975354	214.501459778564	251.653159210207	2977	3496	2845	3201	246.12751861338	97.4329850068151	638.050825468108	11004	474.034788609293	99.7614720581554
GOLGA3	ENSG00000090615	Golga3	35.9765827717316	33.0182899314027	38.9797028841889	33.5694779702463	459	405	517	427	35.3860133893924	72.9895502044525	53.8667045492432	929	7.91575379121869	60.029532030895
KCNK2	ENSG00000082482	Kcnk2	0.470282127735053	1.05984634347712	0.150791887366301	0.707553399841256	6	13	2	9	0.597118439604932	25.891640163562	4.40674870370558	76	1.06959919992854	34.2230804179918
GRID2	ENSG00000152208	Grid2	1.17570531933763	0.896793059865258	0.904751324197808	0.393085222134031	15	11	12	5	0.842583731383682	28.0667878237165	0.579835355750735	10	0.0789428666781123	17.7760109041345
SLC38A11	ENSG00000169507	Slc38a11	0	0	0	0	0	0	0	0	0	0	0.289917677875367	5	0.180521592699481	22.1830985915493
TGFB1	ENSG00000105329	Tgfb1	25.4736152523154	31.3062304534781	24.2774938659745	33.4908609258195	325	384	322	426	28.6370501243969	68.1338028169014	13.5101637889921	233	6.45184517143844	56.0767832803271
VPS54	ENSG00000143952	Vps54	31.5089025582486	26.3331053033162	31.3647125721907	24.6857519500172	402	323	416	314	28.4731180959432	68.0088596092685	75.0886785697201	1295	15.9356278798218	75.2555656519764
TMEM128	ENSG00000132406	Tmem128	12.5408567396014	15.4900619431272	14.4760211871649	15.6447918409344	160	190	192	199	14.537932927707	53.2825988187188	29.5136196077124	509	22.7904398515154	82.6044979554748
STRN3	ENSG00000196792	Strn3	74.4613368913834	64.9767335193282	84.3680609814456	64.3087423411275	950	797	1119	818	72.0287184333212	86.9434348023626	162.817767894806	2808	39.1012891197901	91.1403907314857
RPL13	ENSG00000167526	Rpl13	250.660374082783	237.731687506099	249.635969534912	249.451881966256	3198	2916	3311	3173	246.869978272512	97.4500227169468	23.5413154434798	406	30.2587602101283	87.6930940481599
TMEM165	ENSG00000134851	Tmem165	43.5794771701149	35.4640891855806	41.3923730820497	34.512882503368	556	435	549	439	38.7372054852783	74.9772830531576	98.7459610843501	1703	52.0812031035602	94.0027260336211
KIF18A	ENSG00000121621	Kif18a	7.13261227064831	8.64182403142885	5.9562795509689	5.89627833201047	91	106	79	75	6.90674854626413	42.810086324398	43.9515199659057	758	4.47070694394321	49.7160381644707
SLC25A10	ENSG00000183048	Slc25a10	33.7035524876788	29.3495910501357	29.1028342616962	36.8713938361721	430	360	386	469	32.2568429089207	70.8939118582463	39.8346889400755	687	9.95867223501888	64.7716946842344
SGCE	ENSG00000127990	Sgce	63.6448479534772	45.2472862022925	70.042831681647	48.2708652780591	812	555	929	614	56.801457778869	82.8543843707406	26.2665416155083	453	9.24227361559053	63.0963198546115
CASP7	ENSG00000165806	Casp7	15.0490280875217	20.7892936605128	15.3807725113627	19.1825588401407	192	255	204	244	17.6004132748845	57.025215810995	5.56641941520705	96	2.3467198209136	41.5152203543844
RAB28	ENSG00000157869	Rab28	28.2953080187257	21.5230334367662	27.2933316133005	26.3367098829801	361	264	362	335	25.8620957379431	65.7485233984552	30.2674055701883	522	18.5008591504818	78.3166742389823
FGD4	ENSG00000139132	Fgd4	8.77859971772099	7.17434447892206	7.99197003041397	6.36798059857131	112	88	106	81	7.57822370640708	43.7187641980918	7.59584316033462	131	0.650663282536801	30.474784189005
DIAPH3	ENSG00000139734	Diap3	24.6114313514678	32.7737100059849	27.1425397259342	29.0096893934915	314	402	360	369	28.3843426192196	67.9577464788732	22.1497105896781	382	5.95742619410385	54.7024079963653
MIR370	ENSG00000199005	Mir370	0.0783803546225088	0.163053283611865	0	0	1	2	0	0	0.0603584095585935	15.3907314856883	0.115967071150147	2	1.46793760949553	36.8809631985461
PTPN20A	ENSG00000204179	Ptpn20	0.313521418490035	0.0815266418059325	0.301583774732603	0.0786170444268063	4	1	4	1	0.193812219863844	20.087460245343	0.289917677875367	5	0.0885244817940052	18.372330758746
PTPN20B	ENSG00000183675	Ptpn20	0.313521418490035	0.0815266418059325	0.301583774732603	0.0786170444268063	4	1	4	1	0.193812219863844	20.087460245343	0.289917677875367	5	0.0885244817940052	18.372330758746
CLRN3	ENSG00000180745	Clrn3	0	0	0	0.0786170444268063	0	0	0	1	0.0196542611067016	11.04611540209	0	0	0	0
AP4M1	ENSG00000221838	Ap4m1	25.0033331245803	22.5828797802433	21.1108642312822	19.1825588401407	319	277	280	244	21.9699089940616	61.9263970922308	40.8204090448517	704	23.7881171590045	83.4847796456156
ZNF112	ENSG00000062370	Zfp112	2.42979099329777	2.69037917959577	2.48806614154397	2.43712837723099	31	33	33	31	2.51134117291712	34.6717401181281	1.27563778265162	22	0.36374045698649	26.1642435256702
EIF4E3	ENSG00000163412	Eif4e3	7.44613368913834	8.96793059865258	5.88088360728575	10.141598731058	95	110	78	129	8.10913665653367	44.5308950477056	17.7429618859725	306	7.06047030878333	57.820308950477
GMIP	ENSG00000089639	Gmip	14.0300834774291	13.5334225397848	12.5911225950862	11.7925566640209	179	166	167	150	12.9867963190803	51.3119036801454	17.7429618859725	306	3.70648880007781	46.89913675602
RBM11	ENSG00000185272	Rbm11	0.470282127735053	0.65221313444746	0.753959436831507	0.235851133280419	6	8	10	3	0.52807645807361	25.1476601544752	1.50757192495191	26	0.558566848815083	29.2594275329396
HMGCLL1	ENSG00000146151	Hmgcll1	1.48922673782767	0.97831970167119	1.35712698629671	0.786170444268063	19	12	18	10	1.15271096751591	29.8330304407088	5.27650173733168	91	0.82393843493624	32.2126306224443
COL16A1	ENSG00000084636	Col16a1	26.7277009262755	29.023484482912	27.0671437822511	25.9436246608461	341	356	359	330	27.1904884630712	66.9979554747842	8.46559619396072	146	1.45157685081631	36.7787369377556
OTOA	ENSG00000155719	Otoa	0.156760709245018	0.163053283611865	0	0.157234088853613	2	2	0	2	0.119262020427624	18.3609722853249	0.347901213450441	6	0.0887050518741563	18.400726942299
ATG16L2	ENSG00000168010	Atg16l2	11.9138139026213	13.288842614367	12.7419144824525	13.2862805081303	152	163	169	169	12.8077128768928	51.0449795547478	10.1471187256379	175	4.68905671240199	50.5224897773739
SLC4A9	ENSG00000113073	Slc4a9	0	0.0815266418059325	0	0.235851133280419	0	1	0	3	0.0793444437715879	16.3732394366197	0.0579835355750735	1	0.0162191707902303	12.7101317582917
ABCE1	ENSG00000164163	Abce1	50.7120894407632	53.8891102337214	58.3564604107586	55.4250163208984	647	661	774	705	54.5956691015354	82.189913675602	398.230922329604	6868	78.8888514916014	96.7969104952294
LIG4	ENSG00000174405	Lig4	16.6950155345944	13.288842614367	16.2855238355605	15.2517066188004	213	163	216	194	15.3802721508306	54.3332576101772	24.4110684771059	421	5.98163893092524	54.7932757837347
CHD4	ENSG00000111642	mKIAA4075	462.600852982047	477.256961131929	443.780524519025	448.431621410503	5902	5854	5886	5704	458.017490010876	99.0515674693321	1257.60490308777	21689	196.869897164648	99.204906860518
C1QL3	ENSG00000165985	C1ql3	1.17570531933763	3.83175216487883	1.35712698629671	3.38053291035267	15	47	18	43	2.43627934521646	34.4104952294412	1.85547313840235	32	0.586618127854047	29.65129486597
TRAPPC1	ENSG00000170043	Trappc1	60.9015355416894	52.0139974721849	63.6341764685792	60.456507164214	777	638	844	769	59.2515541616669	83.7346660608814	19.9463362378253	344	25.0897311167614	84.5354384370741
DEFB115	ENSG00000215547	Defb28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR381	ENSG00000199020	Mir381	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35B2	ENSG00000157593	Slc35b2	30.5683383027785	30.3279107518069	29.6306058674782	25.9436246608461	390	372	393	330	29.1176198957274	68.4972739663789	45.0532071418321	777	17.0785470590721	76.7946388005452
RAD23B	ENSG00000119318	Rad23b	176.747699673757	204.387291007473	169.867061118138	185.61484189169	2255	2507	2253	2361	184.154223422765	95.9393457519309	215.872702945998	3723	56.6446347273676	94.6331213084961
PSMB7	ENSG00000136930	Psmb7	189.602077831849	208.300569814158	175.823340669107	211.95155177467	2419	2555	2332	2696	196.419385022446	96.2857791912767	87.6711057895111	1512	27.142757210375	85.9438891412994
HSDL2	ENSG00000119471	Hsdl2	45.5389860356776	36.4424088872518	51.3446376482256	44.2613960122919	581	447	681	563	44.3968571458617	77.8907314856883	13.452180253417	232	4.95658815527524	51.5333939118582
SLC1A3	ENSG00000079215	Slc1a3	19.8302297194947	8.39724410601105	19.1505696955203	10.6133009976188	253	103	254	135	14.4978361296612	53.2314856883235	32.6447305287664	563	4.58815608275002	50.1703771013176
ABCC4	ENSG00000125257	Abcc4	3.5271159580129	4.64701858293815	2.94044180364288	2.83021359936503	45	57	39	36	3.48619748598974	36.8639254884144	23.715266050205	409	4.0229458948609	48.1315311222172
TRIM10	ENSG00000204613	Trim10	4.15415879499297	1.87511276153645	5.2023201141374	2.35851133280419	53	23	69	30	3.39752575086775	36.6594729668333	2.95716031432875	51	1.31722062999053	35.881417537483
SV2B	ENSG00000185518	Sv2b	1.8027481563177	0.163053283611865	2.71425397259342	0.314468177707225	23	2	36	4	1.24863089755755	30.3611994547933	3.24707799220411	56	0.405226256358931	26.9139027714675
PAPSS1	ENSG00000138801	Papss1	31.9791846859836	35.8717223946103	32.7972355021705	33.8839461479535	408	440	435	431	33.6330221826795	71.8537028623353	71.8995841130911	1240	24.1031123409625	83.7289868241708
POLR2J	ENSG00000005075	Polr2j	104.402632357182	120.496376589168	104.046402282748	125.78727108289	1332	1478	1380	1600	113.683170577997	92.4693321217628	16.6412747100461	287	28.3980797099763	86.7162653339391
EPHX1	ENSG00000143819	Ephx1	4.70282127735053	5.13617843377375	6.03167549465205	7.07553399841256	60	63	80	90	5.73655230104722	40.8734666060881	0.289917677875367	5	0.174124731456677	21.9616083598364
ZNF691	ENSG00000164011	Zfp691	30.960240075891	34.5672961257154	28.047291050132	41.4311824129269	395	424	372	527	33.7515024161663	71.9332121762835	11.828641257315	204	4.94095290614662	51.4652430713312
CAPG	ENSG00000042493	Capg	5.80014624206565	8.64182403142885	5.57929983255315	6.76106582070534	74	106	74	86	6.69558398168825	42.480690595184	2.43530849415309	42	1.94980664063498	39.6467514766015
MED18	ENSG00000130772	Med18	6.03528730593318	7.25587112072799	7.23801059358246	7.4686192205466	77	89	96	95	6.99944706019756	42.9123125851886	13.6261308601423	235	8.12530164588092	60.4952294411631
EMILIN1	ENSG00000138080	Emilin1	70.1504173871454	74.1077174015927	68.7611006390334	74.8434262943196	895	909	912	952	71.9656654305228	86.9320763289414	98.0501586574492	1691	23.395408889871	83.1497046796911
OR2C3	ENSG00000196242	Olfr1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP36L1	ENSG00000185650	Zfp36l1	460.014301279504	371.109273500605	441.594042152213	354.405636276043	5869	4552	5857	4508	406.780813302091	98.8187187641981	227.295459454288	3920	76.1714006214102	96.637891867333
GDF9	ENSG00000164404	Gdf9	0.391901773112544	0.32610656722373	0.603167549465205	0.864787488694869	5	4	8	11	0.546490844624087	25.4145842798728	0.17395060672522	3	0.0964249482955765	18.8550658791458
SLC4A1AP	ENSG00000163798	Slc4a1ap	20.5356529110973	23.5611994819145	22.2418033865294	21.3838360840913	262	289	295	272	21.9306229659081	61.8639254884144	29.8035372855878	514	6.75817172008794	56.9229895502044
CYP2R1	ENSG00000186104	Cyp2r1	0.862183900847597	0.163053283611865	0.603167549465205	0	11	2	8	0	0.407101183481167	23.7732848705134	0.0579835355750735	1	0.0356821757385068	14.3741481144934
SLC9A1	ENSG00000090020	Slc9a1	43.1091950423799	41.9862205300552	41.1661852510003	37.343096102733	550	515	546	475	40.9011742315421	76.1983189459337	68.652506120887	1184	14.9050165264627	73.8414357110404
HINFP	ENSG00000172273	Hinfp	4.62444092272802	4.89159850835595	4.74994445203849	5.50319310987644	59	60	63	70	4.94229424824973	39.4593366651522	25.9186404020578	447	11.3429498477277	67.8214447978192
TTC5	ENSG00000136319	Ttc5	13.8733227681841	15.8976951521568	14.8530009055807	14.622770263386	177	195	197	186	14.8116972723269	53.6119945479328	48.3002851340362	833	12.0841343842973	69.1787823716492
FAT2	ENSG00000086570	Fat2	0.391901773112544	0.0815266418059325	0.0753959436831507	0.0786170444268063	5	1	1	1	0.156860350757108	19.3037255792821	3.18909445662904	55	0.221111728255497	23.2564743298501
EGR3	ENSG00000179388	Egr3	0.470282127735053	1.54900619431272	0.301583774732603	0.550319310987644	6	19	4	7	0.717797851942005	27.0558836892322	0.405884749025514	7	0.0994084616765893	18.9913675601999
CNOT3	ENSG00000088038	Cnot3	81.1236670342967	81.5266418059325	79.9950962478228	78.1453421602454	1035	1000	1061	994	80.1976868120744	88.5676965015902	93.3534922758683	1610	32.1354534512455	88.5676965015902
BCHE	ENSG00000114200	Bche	18.4193833362896	13.5334225397848	18.1704224276393	14.5441532189592	235	166	241	185	16.1668453806682	55.2362562471604	30.4993397124886	526	4.73665782147672	50.755338482508
GALM	ENSG00000143891	Galm	14.3436048959191	6.44060470266867	12.8927063698188	8.88372602022911	183	79	171	113	10.6401604971589	47.9100408905043	11.8866247928901	205	3.35780361381076	45.4963652885052
CHAT	ENSG00000070748	Slc18a3	0	0	0.150791887366301	0	0	0	2	0	0.0376979718415753	12.3693775556565	0.347901213450441	6	0.14411814973092	20.9336665152204
STAT1	ENSG00000115415	Stat1	21.7897385850575	16.0607484357687	23.5989303728262	16.5881963740561	278	197	313	211	19.5094034419271	59.2174011812812	19.0765832041992	329	3.18155156841214	44.9114039073149
RENBP	ENSG00000102032	Renbp	30.2548168842884	32.2845501551493	29.3290220927456	29.4027746156255	386	396	389	374	30.3177909369522	69.3832348932304	7.13197487573404	123	3.30184022024724	45.3430258973194
EPHB6	ENSG00000106123	Ephb6	4.23253914961548	3.0164857468195	5.8054876636026	2.98744768821864	54	37	77	38	4.01049006206406	37.7782825988187	24.4110684771059	421	6.4923054460388	56.2074057246706
TWIST1	ENSG00000122691	Twist1	2.50817134792028	5.86991821002714	3.39281746574178	3.53776699920628	32	72	45	45	3.82716850572387	37.3977737392094	31.9489281018655	551	19.6005693876475	79.5263516583371
ADAMTSL2	ENSG00000197859	Adamtsl2	7.44613368913834	7.33739776253393	9.72607673512644	4.48117153232796	95	90	129	57	7.24769492978167	43.2417083144025	4.63868284600588	80	1.39383498978542	36.3357564743298
SURF2	ENSG00000148291	Surf2	21.3978368119449	24.0503593327501	19.9045291323518	21.4624531285181	273	295	264	273	21.7037946013912	61.6140390731486	19.9463362378253	344	17.5583945755504	77.3171285779191
MIR146B	ENSG00000202569	Mir146b	0.0783803546225088	0	0.0753959436831507	0	1	0	1	0	0.0384440745764149	12.6817355747388	0	0	0	0
KRT5	ENSG00000186081	Krt5	0.548662482357562	0	0.226187831049452	3.7736181324867	7	0	3	48	1.13711711147343	29.7251249432076	0.115967071150147	2	0.0529530005251813	15.765561108587
DAGLA	ENSG00000134780	Dagla	5.25148375970809	3.83175216487883	7.61499031199822	2.27989428837738	67	47	101	29	4.74453013124063	39.1640163562017	17.1631265302217	296	3.04634833692256	44.3718764198092
NAA35	ENSG00000135040	Naa35	55.1013892996237	54.6228500099748	53.2295362403044	59.2772514978119	703	670	706	754	55.5577567619287	82.5022716946842	80.1332461647515	1382	16.4241127617855	75.9597910040891
RAB6B	ENSG00000154917	Rab6b	3.13521418490035	1.71205947792458	3.09123369100918	1.2578727108289	40	21	41	16	2.29909501616575	34.0583825533848	33.7464177046928	582	7.12852085016747	58.013402998637
NEDD4	ENSG00000069869	Nedd4	1198.04372040505	1165.26029133219	1255.26706638078	1073.12265642591	15285	14293	16649	13650	1172.92343363598	99.7501135847342	3160.50857359053	54507	400.216357299041	99.7103589277601
OTOGL	ENSG00000165899	Gm6924	0.0783803546225088	0	0.0753959436831507	0.157234088853613	1	0	1	2	0.0777525967898181	15.9359382099046	0.231934142300294	4	0.0332093559994694	14.1640163562017
C10orf2	ENSG00000107815	Peo1	62.1556212156495	62.775514190568	59.4873995660059	65.330763918676	793	770	789	831	62.4373247227249	84.631985461154	63.6659220614307	1098	15.4379054465157	74.6478873239437
RPS5	ENSG00000083845	Rps5	474.514666884669	554.625744205759	446.268590660569	536.011008901965	6054	6803	5919	6818	502.85500266324	99.1878691503862	374.7475904217	6463	506.415662732027	99.7898682417083
FKBP11	ENSG00000134285	Fkbp11	10.5029675194162	4.72854522474409	11.1585996651063	4.00946926576712	134	58	148	51	7.59989541875843	43.7414811449341	2.37732495857801	41	2.16514112803097	40.7201272149023
MRPL19	ENSG00000115364	Mrpl19	32.8413685868312	39.3773679922654	29.4798139801119	41.3525653685001	419	483	391	526	35.7627789819271	73.1940027260336	40.5884749025514	700	8.12419433597906	60.4895502044525
SLC15A5	ENSG00000188991	Slc15a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIK3	ENSG00000160584	Sik3	55.5716714273588	47.122398963829	61.1461103270352	49.528737988888	709	578	811	630	53.3422296767777	81.7298955020445	111.502338910866	1923	15.7001322037266	74.9204906860518
CBR3	ENSG00000159231	Cbr3	0	0	0	0.235851133280419	0	0	0	3	0.0589627833201048	15.1351658337119	0.289917677875367	5	0.248429886782662	24.0345297592004
ZBTB8A	ENSG00000160062	Zbtb8a	10.5029675194162	7.66350432975766	12.2895388203536	7.31138513169298	134	94	163	93	9.44184895030511	46.4107223989096	1.91345667397742	33	0.858437269617506	32.4852339845525
SYCP2	ENSG00000196074	Sycp2	0.313521418490035	0.733739776253393	1.20633509893041	1.17925566640209	4	9	16	15	0.858212990018982	28.1746933212176	0.463868284600588	8	0.0810391831936736	17.8839164016356
SYNGR1	ENSG00000100321	Syngr1	38.0928523465393	27.2298983631815	31.3647125721907	32.1543711705638	486	334	416	409	32.2104586131188	70.8711949114039	3.59497920565455	62	0.80514651862364	32.0365742844162
NTAN1	ENSG00000157045	Ntan1	56.4338553282064	54.7859032935866	55.6422064381652	44.2613960122919	720	672	738	563	52.7808402680625	81.5708768741481	29.2816854654121	505	25.5066946562823	84.9386642435257
ZFYVE27	ENSG00000155256	Zfyve27	26.962841990143	24.3764658999738	22.0910114991631	22.327240617213	344	299	293	284	23.9393900016232	63.9368468877783	52.3591326242913	903	9.32154755639866	63.2496592457974
RAB27B	ENSG00000041353	Rab27b	2.19464992943025	2.52732589598391	2.11108642312822	1.57234088853613	28	31	28	20	2.10135078426963	33.4677419354839	4.11683102583022	71	0.564645593996738	29.3730122671513
MOCS2	ENSG00000164172	Mocs2	22.8870635497726	23.9688326909442	27.2179356696174	26.4939439718337	292	294	361	337	25.141943970542	65.1294865970014	13.5101637889921	233	7.15201894599899	58.2064970467969
CXXC1	ENSG00000154832	Cxxc1	44.9903235533201	52.0955241139909	47.7256323514344	51.4941640995581	574	639	633	655	49.0764110295759	80.0999545661063	86.9173198270351	1499	34.2598816819216	89.476374375284
CLNS1A	ENSG00000074201	Clns1a	34.8008774523939	37.0946220216993	33.4757989953189	40.8808631019393	444	455	444	520	36.5630403928378	73.7164925034075	77.0601187792726	1329	53.2550924528491	94.1560654248069
HIPK4	ENSG00000160396	Hipk4	1.41084638320516	1.14137298528306	0.603167549465205	1.2578727108289	18	14	8	16	1.10331490719558	29.5661063153112	3.36304506335426	58	0.921129844797113	32.9509313948205
BLMH	ENSG00000108578	Blmh	74.9316190191185	70.4390185203257	72.7570856542404	70.2836377175648	956	864	965	894	72.1028402278124	86.9661517492049	138.696617095576	2392	58.8945295522616	94.9852339845525
OR6C3	ENSG00000205329	Olfr788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC24A4	ENSG00000140090	Slc24a4	4.70282127735053	1.30442626889492	5.42850794518685	2.04404315509696	60	16	72	26	3.36994966163232	36.579963652885	0.231934142300294	4	0.0604624979927774	16.3902771467515
FOXC2	ENSG00000176692	Foxc2	20.1437511379848	10.5169367929653	20.8092804565496	12.2642589305818	257	129	276	156	15.9335568295204	54.9920490686052	20.1782703801256	348	7.40758824527371	58.7744207178555
METTL8	ENSG00000123600	Mettl8	6.11366766055569	6.5221313444746	6.71023898780041	6.99691695398576	78	80	89	89	6.58573873670411	42.3216719672876	20.0043197734003	345	4.42573446314166	49.5286233530214
ABCG5	ENSG00000138075	Abcg5	0	0.244579925417798	0	0	0	3	0	0	0.0611449813544495	15.5724670604271	3.30506152777919	57	1.46047791771065	36.8468877782826
KIAA1033	ENSG00000136051	A230046K03Rik	24.5330509968453	23.9688326909442	29.027438318013	26.1008587496997	313	294	385	332	25.9075451888756	65.7939572921399	87.5551387183609	1510	14.9156965448656	73.875511131304
COLQ	ENSG00000206561	Colq	3.60549631263541	6.84823791169833	4.74994445203849	7.94032148710743	46	84	63	101	5.78600004086992	40.9756928668787	0.17395060672522	3	0.0613582387037813	16.4641072239891
LRRC25	ENSG00000175489	Lrrc25	0.70542319160258	0.244579925417798	0.527771605782055	0.707553399841256	9	3	7	9	0.546332030660922	25.4089050431622	0.0579835355750735	1	0.0455487317950302	15.1862789641072
ZBTB46	ENSG00000130584	Zbtb46	4.85958198659555	4.64701858293815	4.22217284625644	5.50319310987644	62	57	56	70	4.80799163141664	39.2662426169923	18.2068301705731	314	3.50198695337048	46.0586097228532
SP9	ENSG00000217236	Sp9	0	0	0.0753959436831507	0.0786170444268063	0	0	1	1	0.0385032470274893	12.9713766469786	3.24707799220411	56	1.15431140853328	34.796683325761
ELOVL7	ENSG00000164181	Elovl7	2.90007312103283	4.56549194113222	3.24202557837548	5.18872493216921	37	56	43	66	3.97407889317743	37.6874148114493	1.7395060672522	30	0.31993858143318	25.3748296228987
MIR135B	ENSG00000199059	Mir135b	0	0	0	0	0	0	0	0	0	0	0.115967071150147	2	1.1955368159809	35.057928214448
ARHGAP11B	ENSG00000187951	Arhgap11a	68.3476692308277	94.8970110621054	64.0865521306781	77.909491026965	872	1164	850	991	76.310180862644	87.7271694684235	163.049702037107	2812	30.5852001570263	87.8861880963199
TMEM89	ENSG00000183396	Tmem89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A2	ENSG00000134294	Slc38a2	306.15366515552	425.406016943356	311.762227129828	404.877778798052	3906	5218	4135	5150	362.049922006689	98.6029077691958	405.652814883214	6996	86.4010255342309	97.2114947751022
CNTN1	ENSG00000018236	Cntn1	2.03788922018523	1.46747955250679	2.78964991627657	0.786170444268063	26	18	37	10	1.77029728330916	32.519309404816	7.07399134015896	122	0.648276332492573	30.4407087687415
TNFAIP2	ENSG00000185215	Tnfaip2	12.4624763849789	4.64701858293815	11.6863712708884	5.34595902102283	159	57	155	68	8.53545631495707	45.1556110858701	8.11769498051028	140	2.2418378847032	41.0608814175375
CDC23	ENSG00000094880	Cdc23	104.010730584069	110.387073005233	105.177341437995	108.963223575553	1327	1354	1395	1386	107.134592150713	91.8957292139936	262.781383226233	4532	30.4709396134315	87.7953203089505
MC2R	ENSG00000185231	Mc2r	0	0	0.0753959436831507	0	0	0	1	0	0.0188489859207877	9.41617446615175	0	0	0	0
DISC1	ENSG00000162946	Disc1chr8+	2.58655170254279	0.815266418059325	2.03569047944507	1.57234088853613	33	10	27	20	1.75246237214583	32.4625170377101	0.869753033626102	15	0.268276691433097	24.4547932757837
PI4KB	ENSG00000143393	Pi4kb	48.4390591567105	44.1874398588154	44.7851905477915	43.0821403458898	618	542	594	548	45.1234574773018	78.2712403452976	57.9255520394984	999	15.5005491141286	74.7217174011813
MAMDC4	ENSG00000177943	Mamdc4	8.77859971772099	8.15266418059325	9.80147267880958	8.8051089758023	112	100	130	112	8.88446138823153	45.6383462062699	22.4976118031285	388	5.63849919877907	53.7142208087233
BAMBI	ENSG00000095739	Bambi	34.0170739061688	49.8127781434248	39.7336623210204	56.5256549428737	434	611	527	719	45.0222923283719	78.2144479781917	10.4950199390883	181	2.08234522600958	40.3452975920036
MARK1	ENSG00000116141	Mark1	19.9086100741172	15.2454820177094	21.7894277244305	14.8586213966664	254	187	289	189	17.9505353032309	57.4341208541572	54.2725892982688	936	11.8810396887629	68.8323489323035
MIR377	ENSG00000199015	Mir377	0.0783803546225088	0.163053283611865	0	0.0786170444268063	1	2	0	1	0.080012670665295	16.4868241708314	0.347901213450441	6	5.11619431544766	52.0218082689686
TEAD2	ENSG00000074219	Tead2	234.670781739791	168.923201821892	224.302932457373	159.27813200871	2994	2072	2975	2026	196.793762006942	96.308496138119	341.638991608333	5892	97.7507844372913	97.7055883689232
PANK3	ENSG00000120137	Pank3	29.2358722741958	36.197828961834	32.4956517274379	33.8053291035267	373	444	431	430	32.9336705167486	71.2857791912767	95.2089654142706	1642	12.9272186577421	70.6213084961381
